secid,date,ticker,index_flag,exchange_d,class,issue_type,industry_group,low,high,open,close,volume,return,cfadj,shrout,cfret
207008,20160412,IGT,0,1,,0,820,17.41,17.92,17.54,17.79,475622,0.018317,1,198596,1.037081
207008,20160413,IGT,0,1,,0,820,17.76,18.3,17.84,18.28,714555,0.027544,1,198596,1.037081
207008,20160414,IGT,0,1,,0,820,17.87,18.3,18.26,17.89,426912,-0.021335,1,198596,1.037081
207008,20160415,IGT,0,1,,0,820,17.8,18.175,17.9,17.87,425769,-0.001118,1,198596,1.037081
207008,20160418,IGT,0,1,,0,820,17.5,17.82,17.82,17.62,595090,-0.01399,1,198596,1.037081
207008,20160419,IGT,0,1,,0,820,17.38,18.06,17.7,17.96,1335255,0.019296,1,198596,1.037081
207008,20160420,IGT,0,1,,0,820,17.85,18.09,17.94,17.94,460789,-0.001114,1,198596,1.037081
207008,20160421,IGT,0,1,,0,820,17.61,17.94,17.82,17.84,608724,-0.005574,1,198596,1.037081
207008,20160422,IGT,0,1,,0,820,17.73,18.04,17.8,17.94,642831,0.005605,1,198596,1.037081
207008,20160425,IGT,0,1,,0,820,17.87,18.21,17.97,18.12,517241,0.010033,1,198596,1.037081
207008,20160426,IGT,0,1,,0,820,17.88,18.2,18.04,18.15,390017,0.001656,1,198596,1.037081
207008,20160427,IGT,0,1,,0,820,17.8,18.18,18.02,17.91,604273,-0.013223,1,198596,1.037081
207008,20160428,IGT,0,1,,0,820,17.48,18.02,17.75,17.54,394779,-0.020659,1,198596,1.037081
207008,20160429,IGT,0,1,,0,820,17.33,17.64,17.47,17.34,975430,-0.011403,1,198596,1.037081
